id,ubigeo,anio,tipo_residuo,pob_total,pob_urbana,pob_rural,qresiduos_mun,qresiduos_valorizado,tasa_valorizacion_pct
10558,90603,2019,ORGANICO,991,276,715,60.49,0.0,0.0
10559,90603,2020,INORGANICO,927,253,674,55.46,0.0,0.0
10560,90603,2020,ORGANICO,927,253,674,55.46,0.0,0.0
10561,90603,2021,INORGANICO,865,232,633,53.23,0.0,0.0
10562,90603,2021,ORGANICO,865,232,633,53.23,0.0,0.0
10563,90603,2022,INORGANICO,801,210,591,48.76,0.0,0.0
10564,90603,2022,ORGANICO,801,210,591,48.76,0.0,0.0
10565,90603,2023,INORGANICO,738,193,545,44.59,0.0,0.0
10566,90603,2023,ORGANICO,738,193,545,44.59,0.0,0.0
10567,90603,2024,INORGANICO,674,177,497,41.53,0.0,0.0
10568,90603,2024,ORGANICO,674,177,497,41.53178571,0.0,0.0
10569,90604,2019,INORGANICO,488,291,197,66.41,0.0,0.0
10570,90604,2019,ORGANICO,488,291,197,66.41,0.0,0.0
10571,90604,2020,INORGANICO,488,288,200,65.59,0.0,0.0
10572,90604,2020,ORGANICO,488,288,200,65.59,0.0,0.0
10573,90604,2021,INORGANICO,492,287,205,65.85,0.0,0.0
10574,90604,2021,ORGANICO,492,287,205,65.85,0.0,0.0
10575,90604,2022,INORGANICO,494,285,209,66.17,0.0,0.0
10576,90604,2022,ORGANICO,494,285,209,66.17,0.0,0.0
10577,90604,2023,INORGANICO,496,286,210,66.07,0.0,0.0
10578,90604,2023,ORGANICO,496,286,210,66.07,0.0,0.0
10579,90604,2024,INORGANICO,497,287,210,67.34,0.0,0.0
10580,90604,2024,ORGANICO,497,287,210,67.3425,0.0,0.0
10581,90605,2019,INORGANICO,892,685,207,136.21,0.0,0.0
10582,90605,2019,ORGANICO,892,685,207,136.21,1.2879999999999998,0.9456
10583,90605,2020,INORGANICO,876,669,207,133.03,0.0,0.0
10584,90605,2020,ORGANICO,876,669,207,133.03,2.39,1.7966
10585,90605,2021,INORGANICO,855,648,207,128.86,0.0,0.0
10586,90605,2021,ORGANICO,855,648,207,128.86,7.71,5.9832
10587,90605,2022,INORGANICO,829,624,205,123.64,0.0,0.0
10588,90605,2022,ORGANICO,829,624,205,123.64,10.37,8.3873
10589,90605,2023,INORGANICO,802,604,198,119.68,0.0,0.0
10590,90605,2023,ORGANICO,802,604,198,119.68,8.4,7.0187
10591,90605,2024,INORGANICO,775,583,192,136.8,0.0,0.0
10592,90605,2024,ORGANICO,775,583,192,136.7967857,4.0,2.924
10593,90606,2019,INORGANICO,795,117,678,26.7,0.0,0.0
10594,90606,2019,ORGANICO,795,117,678,26.7,0.0,0.0
10595,90606,2020,INORGANICO,735,106,629,24.14,0.0,0.0
10596,90606,2020,ORGANICO,735,106,629,24.14,0.0,0.0
10597,90606,2021,INORGANICO,684,97,587,22.25,0.0,0.0
10598,90606,2021,ORGANICO,684,97,587,22.25,0.0,0.0
10599,90606,2022,INORGANICO,631,87,544,20.2,0.0,0.0
10600,90606,2022,ORGANICO,631,87,544,20.2,0.0,0.0
10601,90606,2023,INORGANICO,579,80,499,18.48,0.0,0.0
10602,90606,2023,ORGANICO,579,80,499,18.48,0.0,0.0
10603,90606,2024,INORGANICO,527,73,454,17.13,0.0,0.0
10604,90606,2024,ORGANICO,527,73,454,17.12892857,0.0,0.0
10605,90607,2019,INORGANICO,2973,759,2214,173.22,0.0,0.0
10606,90607,2019,ORGANICO,2973,759,2214,173.22,0.0,0.0
10607,90607,2020,INORGANICO,2899,727,2172,165.58,0.0,0.0
10608,90607,2020,ORGANICO,2899,727,2172,165.58,0.0,0.0
10609,90607,2021,INORGANICO,2799,689,2110,140.11,0.0,0.0
10610,90607,2021,ORGANICO,2799,689,2110,140.11,0.0,0.0
10611,90607,2022,INORGANICO,2691,648,2043,101.37,0.0,0.0
10612,90607,2022,ORGANICO,2691,648,2043,101.37,0.0,0.0
10613,90607,2023,INORGANICO,2570,619,1951,109.74,0.0,0.0
10614,90607,2023,ORGANICO,2570,619,1951,109.74,0.0,0.0
10615,90607,2024,INORGANICO,2453,591,1862,70.88,0.0,0.0
10616,90607,2024,ORGANICO,2453,591,1862,70.87778571,0.0,0.0
10617,90608,2019,INORGANICO,1183,751,432,171.39,0.0,0.0
10618,90608,2019,ORGANICO,1183,751,432,171.39,0.0,0.0
10619,90608,2020,INORGANICO,1211,762,449,173.55,0.0,0.0
10620,90608,2020,ORGANICO,1211,762,449,173.55,0.0,0.0
10621,90608,2021,INORGANICO,1241,772,469,177.12,0.0,0.0
10622,90608,2021,ORGANICO,1241,772,469,177.12,0.0,0.0
10623,90608,2022,INORGANICO,1272,783,489,181.8,0.0,0.0
10624,90608,2022,ORGANICO,1272,783,489,181.8,0.0,0.0
10625,90608,2023,INORGANICO,1302,801,501,185.04,0.0,0.0
10626,90608,2023,ORGANICO,1302,801,501,185.04,0.0,0.0
10627,90608,2024,INORGANICO,1330,819,511,192.17,0.0,0.0
10628,90608,2024,ORGANICO,1330,819,511,192.1725,0.0,0.0
10629,90609,2019,INORGANICO,733,139,594,31.72,0.0,0.0
10630,90609,2019,ORGANICO,733,139,594,31.72,0.0,0.0
10631,90609,2020,INORGANICO,718,133,585,30.29,0.0,0.0
10632,90609,2020,ORGANICO,718,133,585,30.29,0.0,0.0
10633,90609,2021,INORGANICO,699,126,573,28.91,0.0,0.0
10634,90609,2021,ORGANICO,699,126,573,28.91,0.0,0.0
10635,90609,2022,INORGANICO,676,120,556,27.86,0.0,0.0
10636,90609,2022,ORGANICO,676,120,556,27.86,0.0,0.0
10637,90609,2023,INORGANICO,651,116,535,26.8,0.0,0.0
10638,90609,2023,ORGANICO,651,116,535,26.8,0.0,0.0
10639,90609,2024,INORGANICO,627,111,516,26.05,0.0,0.0
10640,90609,2024,ORGANICO,627,111,516,26.04535714,0.0,0.0
10641,90610,2019,INORGANICO,1455,149,1306,34.0,0.0,0.0
10642,90610,2019,ORGANICO,1455,149,1306,34.0,0.0,0.0
10643,90610,2020,INORGANICO,1431,143,1288,32.57,0.0,0.0
10644,90610,2020,ORGANICO,1431,143,1288,32.57,0.0,0.0
10645,90610,2021,INORGANICO,1399,137,1262,31.43,0.0,0.0
10646,90610,2021,ORGANICO,1399,137,1262,31.43,0.0,0.0
10647,90610,2022,INORGANICO,1362,129,1233,29.95,0.0,0.0
10648,90610,2022,ORGANICO,1362,129,1233,29.95,0.0,0.0
10649,90610,2023,INORGANICO,1322,125,1197,28.88,0.0,0.0
10650,90610,2023,ORGANICO,1322,125,1197,28.88,0.0,0.0
10651,90610,2024,INORGANICO,1280,121,1159,28.39,0.0,0.0
10652,90610,2024,ORGANICO,1280,121,1159,28.39178571,0.0,0.0
10653,90611,2019,INORGANICO,1015,318,697,72.57,0.0,0.0
10654,90611,2019,ORGANICO,1015,318,697,72.57,0.0,0.0
10655,90611,2020,INORGANICO,1029,317,712,72.2,0.0,0.0
10656,90611,2020,ORGANICO,1029,317,712,72.2,0.0,0.0
10657,90611,2021,INORGANICO,1043,315,728,72.27,0.0,0.0
10658,90611,2021,ORGANICO,1043,315,728,72.27,0.0,0.0
10659,90611,2022,INORGANICO,1055,312,743,72.44,0.0,0.0
10660,90611,2022,ORGANICO,1055,312,743,72.44,0.0,0.0
10661,90611,2023,INORGANICO,1068,316,752,73.0,0.0,0.0
10662,90611,2023,ORGANICO,1068,316,752,73.0,0.0,0.0
10663,90611,2024,INORGANICO,1079,319,760,74.85,0.0,0.0
10664,90611,2024,ORGANICO,1079,319,760,74.85107143,0.0,0.0
10665,90612,2019,INORGANICO,1150,371,779,84.67,0.0,0.0
10666,90612,2019,ORGANICO,1150,371,779,84.67,0.0,0.0
10667,90612,2020,INORGANICO,1148,364,784,82.9,0.0,0.0
10668,90612,2020,ORGANICO,1148,364,784,82.9,0.0,0.0
10669,90612,2021,INORGANICO,1142,356,786,81.68,0.0,0.0
10670,90612,2021,ORGANICO,1142,356,786,81.68,0.0,0.0
10671,90612,2022,INORGANICO,1133,346,787,80.34,0.0,0.0
10672,90612,2022,ORGANICO,1133,346,787,80.34,0.0,0.0
10673,90612,2023,INORGANICO,1123,343,780,79.24,0.0,0.0
10674,90612,2023,ORGANICO,1123,343,780,79.24,0.0,0.0
10675,90612,2024,INORGANICO,1111,339,772,79.54,0.0,0.0
10676,90612,2024,ORGANICO,1111,339,772,79.54392857,0.0,0.0
10677,90613,2019,INORGANICO,1706,480,1226,109.54,0.0,0.0
10678,90613,2019,ORGANICO,1706,480,1226,109.54,0.0,0.0
10679,90613,2020,INORGANICO,1600,443,1157,100.9,0.0,0.0
10680,90613,2020,ORGANICO,1600,443,1157,100.9,0.0,0.0
10681,90613,2021,INORGANICO,1492,404,1088,48.45,0.0,0.0
10682,90613,2021,ORGANICO,1492,404,1088,48.45,0.0,0.0
10683,90613,2022,INORGANICO,1381,366,1015,43.89,0.0,0.0
10684,90613,2022,ORGANICO,1381,366,1015,43.89,0.0,0.0
10685,90613,2023,INORGANICO,1271,337,934,40.42,0.0,0.0
10686,90613,2023,ORGANICO,1271,337,934,40.42,0.0,0.0
10687,90613,2024,INORGANICO,1161,308,853,38.54,0.0,0.0
10688,90613,2024,ORGANICO,1161,308,853,38.544,0.0,0.0
10689,90614,2019,INORGANICO,377,217,160,49.52,0.0,0.0
10690,90614,2019,ORGANICO,377,217,160,49.52,0.0,0.0
10691,90614,2020,INORGANICO,356,203,153,46.24,0.0,0.0
10692,90614,2020,ORGANICO,356,203,153,46.24,0.0,0.0
10693,90614,2021,INORGANICO,333,187,146,42.9,0.0,0.0
10694,90614,2021,ORGANICO,333,187,146,42.9,0.0,0.0
10695,90614,2022,INORGANICO,311,174,137,40.4,0.0,0.0
10696,90614,2022,ORGANICO,311,174,137,40.4,0.0,0.0
10697,90614,2023,INORGANICO,287,161,126,37.19,0.0,0.0
10698,90614,2023,ORGANICO,287,161,126,37.19,0.0,0.0
10699,90614,2024,INORGANICO,264,148,116,34.73,0.0,0.0
10700,90614,2024,ORGANICO,264,148,116,34.72714286,0.0,0.0
10701,90615,2019,INORGANICO,778,170,608,38.8,0.0,0.0
10702,90615,2019,ORGANICO,778,170,608,38.8,0.0,0.0
10703,90615,2020,INORGANICO,751,161,590,36.67,0.0,0.0
10704,90615,2020,ORGANICO,751,161,590,36.67,0.0,0.0
10705,90615,2021,INORGANICO,725,152,573,34.87,0.0,0.0
10706,90615,2021,ORGANICO,725,152,573,34.87,0.0,0.0
10707,90615,2022,INORGANICO,697,143,554,33.2,0.0,0.0
10708,90615,2022,ORGANICO,697,143,554,33.2,0.0,0.0
10709,90615,2023,INORGANICO,668,137,531,31.65,0.0,0.0
10710,90615,2023,ORGANICO,668,137,531,31.65,0.0,0.0
10711,90615,2024,INORGANICO,640,131,509,30.74,0.0,0.0
10712,90615,2024,ORGANICO,640,131,509,30.73821429,0.0,0.0
10713,90616,2019,INORGANICO,785,330,455,75.31,0.0,0.0
10714,90616,2019,ORGANICO,785,330,455,75.31,0.0,0.0
10715,90616,2020,INORGANICO,809,336,473,76.53,0.0,0.0
10716,90616,2020,ORGANICO,809,336,473,76.53,0.0,0.0
10717,90616,2021,INORGANICO,835,341,494,78.24,0.0,0.0
10718,90616,2021,ORGANICO,835,341,494,78.24,0.0,0.0
10719,90616,2022,INORGANICO,862,347,515,80.57,0.0,0.0
10720,90616,2022,ORGANICO,862,347,515,80.57,0.0,0.0
10721,90616,2023,INORGANICO,889,358,531,82.7,0.0,0.0
10722,90616,2023,ORGANICO,889,358,531,82.7,0.0,0.0
10723,90616,2024,INORGANICO,915,368,547,86.35,0.0,0.0
10724,90616,2024,ORGANICO,915,368,547,86.34857143,0.0,0.0
10725,90701,2019,INORGANICO,11101,8790,2311,2460.19,0.0,0.0
10726,90701,2019,ORGANICO,11101,8790,2311,2460.19,20.714,0.842
10727,90701,2020,INORGANICO,11278,8879,2399,2485.1,0.0,0.0
10728,90701,2020,ORGANICO,11278,8879,2399,2485.1,9.73,0.3915
10729,90701,2021,INORGANICO,11419,8947,2472,2472.57,0.0,0.0
10730,90701,2021,ORGANICO,11419,8947,2472,2472.57,16.01,0.6475
10731,90701,2022,INORGANICO,11515,8964,2551,2524.01,0.0,0.0
10732,90701,2022,ORGANICO,11515,8964,2551,2524.01,28.45,1.1272
10733,90701,2023,INORGANICO,11582,9016,2566,2538.65,0.0,0.0
10734,90701,2023,ORGANICO,11582,9016,2566,2538.65,25.54,1.006
10735,90701,2024,INORGANICO,11628,9052,2576,2548.78,0.0,0.0
10736,90701,2024,ORGANICO,11628,9052,2576,2548.784571,40.0,1.5694
10737,90702,2019,INORGANICO,3453,934,2519,213.15,0.0,0.0
10738,90702,2019,ORGANICO,3453,934,2519,213.15,0.0,0.0
10739,90702,2020,INORGANICO,3365,892,2473,203.16,0.0,0.0
10740,90702,2020,ORGANICO,3365,892,2473,203.16,0.0,0.0
10741,90702,2021,INORGANICO,3269,851,2418,195.24,0.0,0.0
10742,90702,2021,ORGANICO,3269,851,2418,195.24,0.0,0.0
10743,90702,2022,INORGANICO,3166,807,2359,187.38,0.0,0.0
10744,90702,2022,ORGANICO,3166,807,2359,187.38,0.0,0.0
10745,90702,2023,INORGANICO,3057,779,2278,179.96,0.0,0.0
10746,90702,2023,ORGANICO,3057,779,2278,179.96,0.0,0.0
10747,90702,2024,INORGANICO,2948,751,2197,203.63,0.0,0.0
10748,90702,2024,ORGANICO,2948,751,2197,203.6282857,0.0,0.0
10749,90703,2019,INORGANICO,3664,912,2752,194.97,0.0,0.0
10750,90703,2019,ORGANICO,3664,912,2752,194.97,0.0,0.0
10751,90703,2020,INORGANICO,3548,866,2682,185.14,0.0,0.0
10752,90703,2020,ORGANICO,3548,866,2682,185.14,0.0,0.0
10753,90703,2021,INORGANICO,3424,821,2603,175.52,0.0,0.0
10754,90703,2021,ORGANICO,3424,821,2603,175.52,0.0,0.0
10755,90703,2022,INORGANICO,3293,772,2521,165.04,0.0,0.0
10756,90703,2022,ORGANICO,3293,772,2521,165.04,0.0,0.0
10757,90703,2023,INORGANICO,3158,740,2418,158.2,0.0,0.0
10758,90703,2023,ORGANICO,3158,740,2418,158.2,0.0,0.0
10759,90703,2024,INORGANICO,3025,709,2316,151.57,0.0,0.0
10760,90703,2024,ORGANICO,3025,709,2316,151.5740714,0.0,0.0
10761,90704,2019,INORGANICO,4071,863,3208,196.95,0.0,0.0
10762,90704,2019,ORGANICO,4071,863,3208,196.95,0.0,0.0
10763,90704,2020,INORGANICO,3978,826,3152,188.13,0.0,0.0
10764,90704,2020,ORGANICO,3978,826,3152,188.13,0.0,0.0
10765,90704,2021,INORGANICO,3873,789,3084,181.02,0.0,0.0
10766,90704,2021,ORGANICO,3873,789,3084,181.02,0.0,0.0
10767,90704,2022,INORGANICO,3758,748,3010,173.68,0.0,0.0
10768,90704,2022,ORGANICO,3758,748,3010,173.68,0.0,0.0
10769,90704,2023,INORGANICO,3637,724,2913,167.25,0.0,0.0
10770,90704,2023,ORGANICO,3637,724,2913,167.25,0.0,0.0
10771,90704,2024,INORGANICO,3516,700,2816,164.25,0.0,0.0
10772,90704,2024,ORGANICO,3516,700,2816,164.25,0.0,0.0
10773,90705,2019,INORGANICO,12112,2984,9128,529.02,0.0,0.0
10774,90705,2019,ORGANICO,12112,2984,9128,529.02,0.0,0.0
10775,90705,2020,INORGANICO,11989,2893,9096,437.46,0.0,0.0
10776,90705,2020,ORGANICO,11989,2893,9096,437.46,0.0,0.0
10777,90705,2021,INORGANICO,11822,2803,9019,423.85,0.0,0.0
10778,90705,2021,ORGANICO,11822,2803,9019,423.85,0.0,0.0
10779,90705,2022,INORGANICO,11614,2695,8919,407.52,0.0,0.0
10780,90705,2022,ORGANICO,11614,2695,8919,407.52,0.0,0.0
10781,90705,2023,INORGANICO,11385,2642,8743,399.51,0.0,0.0
10782,90705,2023,ORGANICO,11385,2642,8743,399.51,0.0,0.0
10783,90705,2024,INORGANICO,11139,2585,8554,390.89,0.0,0.0
10784,90705,2024,ORGANICO,11139,2585,8554,390.8889286,0.0,0.0
10785,90706,2019,INORGANICO,9996,5723,4273,1402.54,0.0,0.0
10786,90706,2019,ORGANICO,9996,5723,4273,1402.54,0.0,0.0
10787,90706,2020,INORGANICO,10002,5659,4343,1268.83,0.0,0.0
10788,90706,2020,ORGANICO,10002,5659,4343,1268.83,0.0,0.0
10789,90706,2021,INORGANICO,10033,5620,4413,1963.39,0.0,0.0
10790,90706,2021,ORGANICO,10033,5620,4413,1963.39,0.0,0.0
10791,90706,2022,INORGANICO,10052,5560,4492,1942.43,0.0,0.0
10792,90706,2022,ORGANICO,10052,5560,4492,1942.43,0.0,0.0
10793,90706,2023,INORGANICO,10065,5567,4498,580.56,0.0,0.0
10794,90706,2023,ORGANICO,10065,5567,4498,580.56,1.0,0.1722
10795,90706,2024,INORGANICO,10074,5572,4502,581.08,0.0,0.0
10796,90706,2024,ORGANICO,10074,5572,4502,581.08,0.0,0.0
10797,90707,2019,INORGANICO,3320,953,2367,217.49,0.0,0.0
10798,90707,2019,ORGANICO,3320,953,2367,217.49,0.0,0.0
10799,90707,2020,INORGANICO,3201,901,2300,205.21,0.0,0.0
10800,90707,2020,ORGANICO,3201,901,2300,205.21,0.0,0.0
10801,90707,2021,INORGANICO,2380,926,1454,280.05,0.0,0.0
10802,90707,2021,ORGANICO,2380,926,1454,280.05,0.0,0.0
10803,90707,2022,INORGANICO,2329,890,1439,269.16,0.0,0.0
10804,90707,2022,ORGANICO,2329,890,1439,269.16,0.0,0.0
10805,90707,2023,INORGANICO,2274,869,1405,262.81,0.0,0.0
10806,90707,2023,ORGANICO,2274,869,1405,262.81,0.0,0.0
10807,90707,2024,INORGANICO,2217,847,1370,256.16,0.0,0.0
10808,90707,2024,ORGANICO,2217,847,1370,256.157,0.0,0.0
10809,90709,2019,INORGANICO,3141,537,2604,122.55,0.0,0.0
10810,90709,2019,ORGANICO,3141,537,2604,122.55,0.0,0.0
10811,90709,2020,INORGANICO,3052,510,2542,116.16,0.0,0.0
10812,90709,2020,ORGANICO,3052,510,2542,116.16,0.0,0.0
10813,90709,2021,INORGANICO,2955,485,2470,111.27,0.0,0.0
10814,90709,2021,ORGANICO,2955,485,2470,111.27,0.0,0.0
10815,90709,2022,INORGANICO,2852,457,2395,106.11,0.0,0.0
10816,90709,2022,ORGANICO,2852,457,2395,106.11,0.0,0.0
10817,90709,2023,INORGANICO,2745,440,2305,101.65,0.0,0.0
10818,90709,2023,ORGANICO,2745,440,2305,101.65,0.0,0.0
10819,90709,2024,INORGANICO,2639,423,2216,99.25,0.0,0.0
10820,90709,2024,ORGANICO,2639,423,2216,99.25392857,0.0,0.0
10821,90710,2019,INORGANICO,1527,1140,387,155.66,0.0,0.0
10822,90710,2019,ORGANICO,1527,1140,387,155.66,0.0,0.0
10823,90710,2020,INORGANICO,1479,1097,382,149.79,0.0,0.0
10824,90710,2020,ORGANICO,1479,1097,382,149.79,0.0,0.0
10825,90710,2021,INORGANICO,1426,1052,374,126.16,0.0,0.0
10826,90710,2021,ORGANICO,1426,1052,374,126.16,8.129999999999999,6.4442
10827,90710,2022,INORGANICO,1372,1004,368,120.41,0.0,0.0
10828,90710,2022,ORGANICO,1372,1004,368,120.41,15.03,12.4824
10829,90710,2023,INORGANICO,1315,962,353,115.37,0.0,0.0
10830,90710,2023,ORGANICO,1315,962,353,115.37,15.4014,13.3496
10831,90710,2024,INORGANICO,1260,922,338,110.57,0.0,0.0
10832,90710,2024,ORGANICO,1260,922,338,110.5741429,28.28,25.5756
10833,90711,2019,INORGANICO,5361,2941,2420,671.18,0.0,0.0
10834,90711,2019,ORGANICO,5361,2941,2420,671.18,0.0,0.0
10835,90711,2020,INORGANICO,5198,2817,2381,616.92,0.0,0.0
10836,90711,2020,ORGANICO,5198,2817,2381,616.92,0.0,0.0
10837,90711,2021,INORGANICO,5021,2692,2329,547.44,0.0,0.0
10838,90711,2021,ORGANICO,5021,2692,2329,547.44,0.0,0.0
10839,90711,2022,INORGANICO,4834,2557,2277,519.98,0.0,0.0
10840,90711,2022,ORGANICO,4834,2557,2277,519.98,0.0,0.0
10841,90711,2023,INORGANICO,4643,2456,2187,499.45,0.0,0.0
10842,90711,2023,ORGANICO,4643,2456,2187,499.45,0.0,0.0
10843,90711,2024,INORGANICO,4452,2355,2097,478.91,0.0,0.0
10844,90711,2024,ORGANICO,4452,2355,2097,478.9060714,0.0,0.0
10845,90713,2019,INORGANICO,767,676,91,154.27,0.0,0.0
10846,90713,2019,ORGANICO,767,676,91,154.27,0.0,0.0
10847,90713,2020,INORGANICO,752,661,91,150.55,0.0,0.0
10848,90713,2020,ORGANICO,752,661,91,150.55,0.0,0.0
10849,90713,2021,INORGANICO,736,645,91,147.98,0.0,0.0
10850,90713,2021,ORGANICO,736,645,91,147.98,41.878,28.2998
10851,90713,2022,INORGANICO,718,626,92,145.35,0.0,0.0
10852,90713,2022,ORGANICO,718,626,92,145.35,8.2,5.6416
10853,90713,2023,INORGANICO,695,606,89,139.99,0.0,0.0
10854,90713,2023,ORGANICO,695,606,89,139.99,0.0,0.0
10855,90713,2024,INORGANICO,675,589,86,138.2,0.0,0.0
10856,90713,2024,ORGANICO,675,589,86,138.2046429,0.0,0.0
10857,90714,2019,INORGANICO,4090,250,3840,16.29,0.0,0.0
10858,90714,2019,ORGANICO,4090,250,3840,16.29,0.0,0.0
10859,90714,2020,INORGANICO,4005,239,3766,15.58,0.0,0.0
10860,90714,2020,ORGANICO,4005,239,3766,15.58,0.0,0.0
10861,90714,2021,INORGANICO,3907,228,3679,52.31,0.0,0.0
10862,90714,2021,ORGANICO,3907,228,3679,52.31,0.0,0.0
10863,90714,2022,INORGANICO,3799,216,3583,50.15,0.0,0.0
10864,90714,2022,ORGANICO,3799,216,3583,50.15,0.0,0.0
10865,90714,2023,INORGANICO,3685,210,3475,48.51,0.0,0.0
10866,90714,2023,ORGANICO,3685,210,3475,48.51,0.0,0.0
10867,90714,2024,INORGANICO,3568,203,3365,47.63,0.0,0.0
10868,90714,2024,ORGANICO,3568,203,3365,47.6325,0.0,0.0
10869,90715,2019,INORGANICO,2813,265,2548,33.16,0.0,0.0
10870,90715,2019,ORGANICO,2813,265,2548,33.16,0.0,0.0
10871,90715,2020,INORGANICO,2734,251,2483,31.41,0.0,0.0
10872,90715,2020,ORGANICO,2734,251,2483,31.41,0.0,0.0
10873,90715,2021,INORGANICO,2648,239,2409,54.83,0.0,0.0
10874,90715,2021,ORGANICO,2648,239,2409,54.83,0.0,0.0
10875,90715,2022,INORGANICO,2557,224,2333,52.01,0.0,0.0
10876,90715,2022,ORGANICO,2557,224,2333,52.01,0.0,0.0
10877,90715,2023,INORGANICO,2461,216,2245,49.9,0.0,0.0
10878,90715,2023,ORGANICO,2461,216,2245,49.9,0.0,0.0
10879,90715,2024,INORGANICO,2367,207,2160,48.57,0.0,0.0
10880,90715,2024,ORGANICO,2367,207,2160,48.57107143,0.0,0.0
10881,90716,2019,INORGANICO,1875,277,1598,63.22,0.0,0.0
10882,90716,2019,ORGANICO,1875,277,1598,63.22,0.0,0.0
10883,90716,2020,INORGANICO,1789,259,1530,58.99,0.0,0.0
10884,90716,2020,ORGANICO,1789,259,1530,58.99,0.0,0.0
10885,90716,2021,INORGANICO,1703,241,1462,55.29,0.0,0.0
10886,90716,2021,ORGANICO,1703,241,1462,55.29,0.0,0.0
10887,90716,2022,INORGANICO,1613,223,1390,51.78,0.0,0.0
10888,90716,2022,ORGANICO,1613,223,1390,51.78,0.0,0.0
10889,90716,2023,INORGANICO,1527,211,1316,48.74,0.0,0.0
10890,90716,2023,ORGANICO,1527,211,1316,48.74,0.0,0.0
10891,90716,2024,INORGANICO,1443,199,1244,46.69,0.0,0.0
10892,90716,2024,ORGANICO,1443,199,1244,46.69392857,0.0,0.0
10893,90717,2019,INORGANICO,5104,604,4500,137.84,0.0,0.0
10894,90717,2019,ORGANICO,5104,604,4500,137.84,0.0,0.0
10895,90717,2020,INORGANICO,5094,589,4505,134.15,0.0,0.0
10896,90717,2020,ORGANICO,5094,589,4505,134.15,0.0,0.0
10897,90717,2021,INORGANICO,4158,547,3611,125.5,0.0,0.0
10898,90717,2021,ORGANICO,4158,547,3611,125.5,0.0,0.0
10899,90717,2022,INORGANICO,4068,522,3546,121.2,0.0,0.0
10900,90717,2022,ORGANICO,4068,522,3546,121.2,0.0,0.0
10901,90717,2023,INORGANICO,3971,510,3461,117.82,0.0,0.0
10902,90717,2023,ORGANICO,3971,510,3461,117.82,0.0,0.0
10903,90717,2024,INORGANICO,3872,497,3375,116.62,0.0,0.0
10904,90717,2024,ORGANICO,3872,497,3375,116.6175,0.0,0.0
10905,90718,2019,INORGANICO,3057,480,2577,109.54,0.0,0.0
10906,90718,2019,ORGANICO,3057,480,2577,109.54,0.0,0.0
10907,90718,2020,INORGANICO,2893,444,2449,101.13,0.0,0.0
10908,90718,2020,ORGANICO,2893,444,2449,101.13,0.0,0.0
10909,90718,2021,INORGANICO,1677,414,1263,94.98,0.0,0.0
10910,90718,2021,ORGANICO,1677,414,1263,94.98,0.0,0.0
10911,90718,2022,INORGANICO,1575,380,1195,88.23,0.0,0.0
10912,90718,2022,ORGANICO,1575,380,1195,88.23,0.0,0.0
10913,90718,2023,INORGANICO,1472,355,1117,82.01,0.0,0.0
10914,90718,2023,ORGANICO,1472,355,1117,82.01,0.0,0.0
10915,90718,2024,INORGANICO,1368,330,1038,77.43,0.0,0.0
10916,90718,2024,ORGANICO,1368,330,1038,77.43214286,0.0,0.0
10917,90719,2019,INORGANICO,4301,719,3582,149.96,0.0,0.0
10918,90719,2019,ORGANICO,4301,719,3582,149.96,0.0,0.0
10919,90719,2020,INORGANICO,4281,700,3581,146.0,0.0,0.0
10920,90719,2020,ORGANICO,4281,700,3581,146.0,0.0,0.0
10921,90719,2021,INORGANICO,4246,681,3565,156.24,0.0,0.0
10922,90719,2021,ORGANICO,4246,681,3565,156.24,0.0,0.0
10923,90719,2022,INORGANICO,4198,656,3542,152.32,0.0,0.0
10924,90719,2022,ORGANICO,4198,656,3542,152.32,0.0,0.0
10925,90719,2023,INORGANICO,4139,647,3492,149.46,0.0,0.0
10926,90719,2023,ORGANICO,4139,647,3492,149.46,0.0,0.0
10927,90719,2024,INORGANICO,4076,637,3439,149.47,0.0,0.0
10928,90719,2024,ORGANICO,4076,637,3439,149.4675,0.0,0.0
10929,90720,2019,INORGANICO,2650,486,2164,110.91,0.0,0.0
10930,90720,2019,ORGANICO,2650,486,2164,110.91,0.0,0.0
10931,90720,2020,INORGANICO,2662,478,2184,108.87,0.0,0.0
10932,90720,2020,ORGANICO,2662,478,2184,108.87,0.0,0.0
10933,90720,2021,INORGANICO,2671,469,2202,102.71,0.0,0.0
10934,90720,2021,ORGANICO,2671,469,2202,102.71,0.0,0.0
10935,90720,2022,INORGANICO,2677,459,2218,100.52,0.0,0.0
10936,90720,2022,ORGANICO,2677,459,2218,100.52,0.0,0.0
10937,90720,2023,INORGANICO,2682,460,2222,100.74,0.0,0.0
10938,90720,2023,ORGANICO,2682,460,2222,100.74,0.0,0.0
10939,90720,2024,INORGANICO,2685,460,2225,100.74,0.0,0.0
10940,90720,2024,ORGANICO,2685,460,2225,100.74,0.0,0.0
10941,90721,2019,INORGANICO,1294,523,771,119.36,0.0,0.0
10942,90721,2019,ORGANICO,1294,523,771,119.36,0.0,0.0
10943,90721,2020,INORGANICO,1216,483,733,110.01,0.0,0.0
10944,90721,2020,ORGANICO,1216,483,733,110.01,0.0,0.0
10945,90721,2021,INORGANICO,1140,447,693,102.55,0.0,0.0
10946,90721,2021,ORGANICO,1140,447,693,102.55,0.0,0.0
10947,90721,2022,INORGANICO,1066,411,655,95.43,0.0,0.0
